Split,Filename_Removed,Reason
test,NZ_JBDYDM010000063.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP079678.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAKRCP010000051.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP145194.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NC_024981.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MG299134.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JACKZT010000337.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CM017089.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP013819.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MH909346.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP079674.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRND01000177.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JACGYO010000005.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP090466.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP124814.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MUMX01000091.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP068649.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP151356.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_AP018542.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP039099.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JACKZP010000279.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP024565.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MW077911.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177892.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP166836.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MN543572.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP172454.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP033981.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MIED01000049.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRNB01000137.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBIBLA010000003.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OY757100.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP180661.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP030305.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OY978175.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP055857.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MH457198.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP115631.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAIUDZ010000042.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP182837.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP146169.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP078037.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CM017180.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP145164.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP068280.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MK372389.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JADAJH010000079.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP135241.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP010665.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OZ111499.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP060675.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP009027.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP161190.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_LR890682.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_KJ577613.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP039096.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBNGNS010000230.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MK973083.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAMYCW010000060.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP162050.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MK477613.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP049079.2.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JPGS01000082.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NC_018512.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP086433.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP158372.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177568.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP059129.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP172214.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OY757131.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JACGGB010000026.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBAJGU010000060.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP050241.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JACGYP010000012.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP066412.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAHMHE010000012.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP086459.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MW133270.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP031722.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP165632.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177567.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAFHUO010000184.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP009924.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP194057.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP075271.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRHE01000217.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBDYEE010000036.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP107560.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP037455.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JACKZO010000454.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP062381.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP009030.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RROO01000168.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP126808.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_LR890468.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP107322.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MG833403.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRSF01000286.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP170861.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP028645.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP178056.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MZ027733.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_PHJW02000090.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAIWIJ010000003.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRJA01000141.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP167796.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP192206.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRPF01000155.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JASISL010000006.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP054735.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP056939.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRKL01000138.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP060860.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP086472.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177592.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAHNEO010000022.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP064045.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP077433.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP062357.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_NBOO01000063.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP024708.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP179700.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_NHMW01000073.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP151401.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP070443.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JACGYQ010000030.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAKVSO010000039.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177433.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRIO01000131.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP084734.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP149151.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP064564.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRRK01000164.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP084731.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP037461.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRLR01000143.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP076177.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP186448.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP083121.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP094427.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP127323.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP028640.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP129661.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP060913.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP071209.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP186430.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRGA01000241.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP092543.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP083050.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP079160.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAYKGH010000044.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRJN01000139.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBLSAE010000020.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_PQ201174.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP182141.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_AP027542.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAZICP010000013.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP131844.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP018773.2.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MH785253.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_KT223776.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MN657082.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP100279.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_VOOE01000127.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBAKMR010000075.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JARIXL010000004.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRFV01000186.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CM010408.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JADAJK010000043.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP183723.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_KP164832.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP068650.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP101209.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP158425.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBLETL010000004.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_PP215913.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRTO01000178.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP094860.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP038358.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP025441.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP144304.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP092539.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_PP589770.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP103637.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MK372387.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP176494.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP064507.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NC_024989.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRIC01000137.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CM017117.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP142705.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP094438.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP133994.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP009017.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRID01000129.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRGU01000213.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP152160.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_PV022992.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBDYHE010000027.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OW849530.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP116081.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP183347.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAQFLG010000169.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP064468.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP116184.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRIE01000132.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP140391.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JADAJL010000301.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RBKP01000055.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRLO01000104.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OW970362.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_PP920562.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP028660.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP160127.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBNLIF010000009.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP179344.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRNO01000157.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_VLPM01000145.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP013575.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177847.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP016505.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP169197.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBDKYL010000191.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBNFVN010000039.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP003975.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP114409.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JACGYL010000026.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP034023.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP064558.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RROO01000185.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP178059.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP138541.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP138780.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP147692.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBDYDR010000081.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRIF01000131.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAHMGX010000047.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP025487.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAQIZP010000140.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP089430.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP136150.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP030724.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP076278.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRKX01000081.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_FR989710.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP016523.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP128925.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_FR989766.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_LT592156.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP033974.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_NHMZ01000085.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP056331.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MIED01000014.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP180670.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBDYFU010000022.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP018119.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP177627.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP145166.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OU015348.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP132647.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP024536.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRHI01000219.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP066617.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRTF01000081.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JBNFVQ010000057.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP142052.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP079661.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP034729.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP131900.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OQ821122.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP014403.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP087373.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MIDX01000050.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP148831.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRSW01000151.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP146184.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP023810.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_LNUD01000043.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP060904.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRCY01000212.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP140433.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRDM01000143.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP014398.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP028471.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MW133275.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRIN01000142.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP062740.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP123327.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP167932.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP181127.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_AP018545.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP038978.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP064239.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_KP900015.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP179286.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP098339.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP118806.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP186469.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MK796167.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP129637.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP174265.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRNW01000087.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_MBOP01000007.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP163027.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_OZ111419.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP136949.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RREI01000187.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP150913.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CM017120.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_JAXMNP010000013.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP087682.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP068624.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_RRMX01000151.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP155123.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP140369.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NZ_CP155818.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
test,NC_013212.1.cleaned.fna,"Exact duplicate (MD5, Train vs Test)"
